UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tsig,1,2,,    
    1,  0,         0,         0,         0,ksig,,,,    
    2,  0,         0,         0,         0,tempo,225,bpm,,    
   85,  1,         0,         0,         0,name,,,,    
   86,  1,         0,         0,         0, pgm,  0,  1,  0,    
   87,  1,         0,         0,         0, ctl,  0, 64,  0,    
   88,  1,         0,         0,         0, ctl,  0, 64,  0,    
  812,  2,         1,         1,       260,copy,,,,    
  813,  2,         0,         1,       260,eot,,,,    
    3,  0,      1024,      1024,    266240,tsig,9,3,,    
    4,  0,         0,      1024,    266240,tempo,165,bpm,,    
   89,  1,      1024,      1024,    266240, ctl,  0, 64,  0,    
   90,  1,         0,      1024,    266240, ctl,  0, 64,  0,    
   91,  1,         0,      1024,    266240, non,  0, 58, 48, A#3
   92,  1,       397,      1421,    407175, ctl,  0, 64,127,    
    5,  0,       512,      1536,    448000,tempo,195,bpm,,    
   93,  1,       115,      1536,    448000, non,  0, 69, 56,  A4
   94,  1,       512,      2048,    601600, non,  0, 48, 34,  C3
   95,  1,       512,      2560,    755200, nof,  0, 48,  0,    
   96,  1,         0,      2560,    755200, non,  0, 42, 34, F#2
    6,  0,      2048,      3584,   1062400,tempo,225,bpm,,    
   97,  1,      1024,      3584,   1062400, nof,  0, 69,  0,    
   98,  1,         0,      3584,   1062400, non,  0, 68, 55, G#4
   99,  1,         0,      3584,   1062400, nof,  0, 42,  0,    
  100,  1,         0,      3584,   1062400, non,  0, 48, 35,  C3
    7,  0,       512,      4096,   1195520,tempo,180,bpm,,    
  101,  1,       512,      4096,   1195520, ctl,  0, 64,  0,    
  102,  1,         0,      4096,   1195520, nof,  0, 68,  0,    
  103,  1,         0,      4096,   1195520, non,  0, 67, 55,  G4
  104,  1,       384,      4480,   1320320, ctl,  0, 64,127,    
    8,  0,       512,      4608,   1361920,tempo,195,bpm,,    
  105,  1,       128,      4608,   1361920, nof,  0, 67,  0,    
  106,  1,         0,      4608,   1361920, non,  0, 64, 55,  E4
  107,  1,         0,      4608,   1361920, nof,  0, 48,  0,    
  108,  1,         0,      4608,   1361920, non,  0, 42, 35, F#2
  109,  1,       512,      5120,   1515520, nof,  0, 64,  0,    
  110,  1,         0,      5120,   1515520, non,  0, 63, 54, D#4
  111,  1,       512,      5632,   1669120, ctl,  0, 64,  0,    
  112,  1,         0,      5632,   1669120, ctl,  0, 64,127,    
  113,  1,         0,      5632,   1669120, nof,  0, 63,  0,    
  114,  1,         0,      5632,   1669120, nof,  0, 58,  0,    
  115,  1,         0,      5632,   1669120, nof,  0, 42,  0,    
  116,  1,         0,      5632,   1669120, non,  0, 55, 42,  G3
  117,  1,         0,      5632,   1669120, non,  0, 61, 42, C#4
  118,  1,         0,      5632,   1669120, non,  0, 64, 42,  E4
  119,  1,         0,      5632,   1669120, non,  0, 69, 42,  A4
  120,  1,         0,      5632,   1669120, non,  0, 73, 59, C#5
  121,  1,       175,      5807,   1721620, ctl,  0, 64,  0,    
  122,  1,       321,      6128,   1817920, ctl,  0, 64,127,    
  123,  1,        16,      6144,   1822720, non,  0, 48, 36,  C3
  124,  1,       512,      6656,   1976320, nof,  0, 48,  0,    
  125,  1,         0,      6656,   1976320, non,  0, 42, 36, F#2
  126,  1,       512,      7168,   2129920, nof,  0, 42,  0,    
  127,  1,         0,      7168,   2129920, non,  0, 48, 37,  C3
  128,  1,      1024,      8192,   2437120, nof,  0, 48,  0,    
  129,  1,         0,      8192,   2437120, non,  0, 42, 37, F#2
  130,  1,       512,      8704,   2590720, nof,  0, 42,  0,    
  131,  1,         0,      8704,   2590720, non,  0, 48, 38,  C3
  132,  1,       512,      9216,   2744320, nof,  0, 48,  0,    
  133,  1,         0,      9216,   2744320, non,  0, 42, 38, F#2
  134,  1,       512,      9728,   2897920, nof,  0, 42,  0,    
  135,  1,         0,      9728,   2897920, non,  0, 48, 38,  C3
    9,  0,      5632,     10240,   3051520,tempo,165,bpm,,    
  136,  1,       512,     10240,   3051520, ctl,  0, 64,  0,    
  137,  1,         0,     10240,   3051520, ctl,  0, 64,127,    
  138,  1,         0,     10240,   3051520, nof,  0, 55,  0,    
  139,  1,         0,     10240,   3051520, nof,  0, 61,  0,    
  140,  1,         0,     10240,   3051520, nof,  0, 64,  0,    
  141,  1,         0,     10240,   3051520, nof,  0, 69,  0,    
  142,  1,         0,     10240,   3051520, nof,  0, 73,  0,    
  143,  1,         0,     10240,   3051520, nof,  0, 48,  0,    
  144,  1,         0,     10240,   3051520, non,  0, 58, 64, A#3
  145,  1,       216,     10456,   3128200, ctl,  0, 64,  0,    
  146,  1,       181,     10637,   3192455, ctl,  0, 64,127,    
   10,  0,       512,     10752,   3233280,tempo,195,bpm,,    
  147,  1,       115,     10752,   3233280, non,  0, 64, 65,  E4
  148,  1,       512,     11264,   3386880, non,  0, 75, 65, D#5
