UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tsig,1,3,,    
    1,  0,         0,         0,         0,ksig,,,,    
    2,  0,         0,         0,         0,tempo,50,bpm,,    
   77,  1,         0,         0,         0,name,,,,    
   78,  1,         0,         0,         0, pgm,  0,  1,  0,    
   79,  1,         0,         0,         0, ctl,  0, 64,  0,    
   80,  1,         0,         0,         0, ctl,  0, 64,  0,    
  755,  2,         1,         1,      1171,copy,,,,    
  756,  2,         0,         1,      1171,eot,,,,    
    3,  0,       512,       512,    599552,tsig,2,3,,    
    4,  0,         0,       512,    599552,tempo,30,bpm,,    
   81,  1,       512,       512,    599552, ctl,  0, 64,  0,    
   82,  1,         0,       512,    599552, ctl,  0, 64,  0,    
   83,  1,         0,       512,    599552, non,  0, 69, 20,  A4
   84,  1,         0,       512,    599552, non,  0, 73, 20, C#5
   85,  1,         0,       512,    599552, non,  0, 77, 51,  F5
   86,  1,         0,       512,    599552, non,  0, 48, 25,  C3
   87,  1,         0,       512,    599552, non,  0, 54, 25, F#3
   88,  1,         0,       512,    599552, non,  0, 64, 37,  E4
   89,  1,       140,       652,    872972, ctl,  0, 64,127,    
    5,  0,       341,       853,   1265525,tempo,44,bpm,,    
   90,  1,       201,       853,   1265525, nof,  0, 69,  0,    
   91,  1,         0,       853,   1265525, non,  0, 68, 30, G#4
   92,  1,       264,      1117,   1616909, ctl,  0, 64,127,    
    6,  0,       342,      1195,   1720727,tempo,40,bpm,,    
   93,  1,        78,      1195,   1720727, nof,  0, 68,  0,    
   94,  1,         0,      1195,   1720727, nof,  0, 73,  0,    
   95,  1,         0,      1195,   1720727, nof,  0, 77,  0,    
   96,  1,         0,      1195,   1720727, non,  0, 67, 32,  G4
   97,  1,         0,      1195,   1720727, non,  0, 70, 32, A#4
   98,  1,         0,      1195,   1720727, non,  0, 78, 54, F#5
   99,  1,        57,      1252,   1804175, ctl,  0, 64,  0,    
  100,  1,        79,      1331,   1919831, ctl,  0, 64,127,    
    7,  0,       341,      1536,   2219951,tsig,3,2,,    
  101,  1,       205,      1536,   2219951, ctl,  0, 64,  0,    
  102,  1,         0,      1536,   2219951, ctl,  0, 64,127,    
  103,  1,         0,      1536,   2219951, nof,  0, 67,  0,    
  104,  1,         0,      1536,   2219951, nof,  0, 70,  0,    
  105,  1,         0,      1536,   2219951, nof,  0, 78,  0,    
  106,  1,         0,      1536,   2219951, nof,  0, 48,  0,    
  107,  1,         0,      1536,   2219951, nof,  0, 54,  0,    
  108,  1,         0,      1536,   2219951, nof,  0, 64,  0,    
  109,  1,         0,      1536,   2219951, non,  0, 66, 34, F#4
  110,  1,         0,      1536,   2219951, non,  0, 70, 34, A#4
  111,  1,         0,      1536,   2219951, non,  0, 79, 58,  G5
  112,  1,         0,      1536,   2219951, non,  0, 61, 40, C#4
  113,  1,       120,      1656,   2395631, ctl,  0, 64,  0,    
    8,  0,       256,      1792,   2594735,tempo,48,bpm,,    
  114,  1,       136,      1792,   2594735, non,  0, 51, 25, D#3
  115,  1,        78,      1870,   2689895, ctl,  0, 64,127,    
  116,  1,       178,      2048,   2907055, non,  0, 45, 21,  A2
  117,  1,       129,      2177,   3064435, ctl,  0, 64,127,    
  118,  1,       127,      2304,   3219375, nof,  0, 45,  0,    
  119,  1,         0,      2304,   3219375, non,  0, 45, 18,  A2
    9,  0,       768,      2560,   3531695,tempo,30,bpm,,    
  120,  1,       256,      2560,   3531695, non,  0, 33, 15,  A1
   10,  0,       205,      2765,   3932060,tempo,40,bpm,,    
  121,  1,       205,      2765,   3932060, nof,  0, 66,  0,    
  122,  1,         0,      2765,   3932060, non,  0, 65, 32,  F4
   11,  0,       205,      2970,   4232180,tempo,44,bpm,,    
  123,  1,       205,      2970,   4232180, nof,  0, 65,  0,    
  124,  1,         0,      2970,   4232180, non,  0, 66, 29, F#4
  125,  1,       102,      3072,   4367942, nof,  0, 33,  0,    
  126,  1,         0,      3072,   4367942, nof,  0, 45,  0,    
  127,  1,         0,      3072,   4367942, nof,  0, 51,  0,    
  128,  1,         0,      3072,   4367942, nof,  0, 61,  0,    
   12,  0,       204,      3174,   4503704,tempo,40,bpm,,    
  129,  1,       102,      3174,   4503704, nof,  0, 70,  0,    
  130,  1,         0,      3174,   4503704, nof,  0, 79,  0,    
  131,  1,         0,      3174,   4503704, nof,  0, 66,  0,    
  132,  1,         0,      3174,   4503704, non,  0, 67, 32,  G4
  133,  1,         0,      3174,   4503704, non,  0, 73, 32, C#5
  134,  1,         0,      3174,   4503704, non,  0, 78, 51, F#5
  135,  1,       205,      3379,   4803824, nof,  0, 67,  0,    
  136,  1,         0,      3379,   4803824, non,  0, 68, 36, G#4
  137,  1,       201,      3580,   5098088, ctl,  0, 64,  0,    
   13,  0,       410,      3584,   5103944,tempo,35,bpm,,    
  138,  1,         4,      3584,   5103944, nof,  0, 68,  0,    
  139,  1,         0,      3584,   5103944, nof,  0, 73,  0,    
  140,  1,         0,      3584,   5103944, nof,  0, 78,  0,    
  141,  1,         0,      3584,   5103944, non,  0, 69, 33,  A4
  142,  1,         0,      3584,   5103944, non,  0, 73, 33, C#5
  143,  1,         0,      3584,   5103944, non,  0, 77, 55,  F5
  144,  1,         0,      3584,   5103944, non,  0, 48, 23,  C3
  145,  1,         0,      3584,   5103944, non,  0, 54, 23, F#3
  146,  1,         0,      3584,   5103944, non,  0, 64, 37,  E4
  147,  1,       129,      3713,   5319890, ctl,  0, 64,127,    
   14,  0,       341,      3925,   5674778,tempo,44,bpm,,    
  148,  1,       212,      3925,   5674778, nof,  0, 69,  0,    
  149,  1,         0,      3925,   5674778, non,  0, 68, 37, G#4
   15,  0,       342,      4267,   6129980,tempo,40,bpm,,    
  150,  1,       342,      4267,   6129980, nof,  0, 68,  0,    
  151,  1,         0,      4267,   6129980, nof,  0, 73,  0,    
  152,  1,         0,      4267,   6129980, nof,  0, 77,  0,    
  153,  1,         0,      4267,   6129980, non,  0, 67, 41,  G4
  154,  1,         0,      4267,   6129980, non,  0, 70, 41, A#4
  155,  1,         0,      4267,   6129980, non,  0, 78, 63, F#5
  156,  1,        34,      4301,   6179756, ctl,  0, 64,  0,    
  157,  1,       133,      4434,   6374468, ctl,  0, 64,127,    
  158,  1,       174,      4608,   6629204, ctl,  0, 64,  0,    
  159,  1,         0,      4608,   6629204, ctl,  0, 64,  0,    
  160,  1,         0,      4608,   6629204, ctl,  0, 64,127,    
  161,  1,         0,      4608,   6629204, ctl,  0, 64,  0,    
  162,  1,         0,      4608,   6629204, nof,  0, 67,  0,    
  163,  1,         0,      4608,   6629204, nof,  0, 70,  0,    
  164,  1,         0,      4608,   6629204, nof,  0, 78,  0,    
  165,  1,         0,      4608,   6629204, nof,  0, 48,  0,    
  166,  1,         0,      4608,   6629204, nof,  0, 54,  0,    
  167,  1,         0,      4608,   6629204, nof,  0, 64,  0,    
  168,  1,         0,      4608,   6629204, non,  0, 70, 44, A#4
  169,  1,         0,      4608,   6629204, non,  0, 79, 67,  G5
  170,  1,         0,      4608,   6629204, non,  0, 66, 44, F#4
  171,  1,         0,      4608,   6629204, non,  0, 61, 40, C#4
  172,  1,       120,      4728,   6804884, ctl,  0, 64,  0,    
   16,  0,       597,      4864,   7003988,tempo,48,bpm,,    
  173,  1,       136,      4864,   7003988, non,  0, 51, 25, D#3
  174,  1,        78,      4942,   7099148, ctl,  0, 64,127,    
  175,  1,       178,      5120,   7316308, nof,  0, 66,  0,    
  176,  1,         0,      5120,   7316308, non,  0, 66, 58, F#4
  177,  1,         0,      5120,   7316308, nof,  0, 51,  0,    
  178,  1,         0,      5120,   7316308, nof,  0, 61,  0,    
  179,  1,         0,      5120,   7316308, non,  0, 45, 25,  A2
  180,  1,       256,      5376,   7628628, nof,  0, 45,  0,    
  181,  1,         0,      5376,   7628628, non,  0, 45, 32,  A2
  182,  1,        93,      5469,   7742088, ctl,  0, 64,127,    
   17,  0,       768,      5632,   7940948,tempo,40,bpm,,    
  183,  1,       163,      5632,   7940948, nof,  0, 45,  0,    
  184,  1,         0,      5632,   7940948, non,  0, 33, 38,  A1
   18,  0,       256,      5888,   8315732,tempo,44,bpm,,    
  185,  1,       256,      5888,   8315732, nof,  0, 66,  0,    
  186,  1,         0,      5888,   8315732, non,  0, 67, 54,  G4
   19,  0,       256,      6144,   8656468,tempo,48,bpm,,    
  187,  1,       256,      6144,   8656468, nof,  0, 67,  0,    
  188,  1,         0,      6144,   8656468, non,  0, 66, 53, F#4
  189,  1,         0,      6144,   8656468, nof,  0, 33,  0,    
  190,  1,       192,      6336,   8890708, non,  0, 42, 38, F#2
   20,  0,       256,      6400,   8968788,tempo,38,bpm,,    
  191,  1,        64,      6400,   8968788, nof,  0, 66,  0,    
  192,  1,         0,      6400,   8968788, non,  0, 65, 52,  F4
  193,  1,        16,      6416,   8993444, non,  0, 48, 38,  C3
  194,  1,        80,      6496,   9116724, non,  0, 55, 38,  G3
  195,  1,        80,      6576,   9240004, non,  0, 61, 38, C#4
  196,  1,        76,      6652,   9357120, ctl,  0, 64,  0,    
   21,  0,       256,      6656,   9363284,tempo,30,bpm,,    
  197,  1,         4,      6656,   9363284, nof,  0, 70,  0,    
  198,  1,         0,      6656,   9363284, nof,  0, 79,  0,    
  199,  1,         0,      6656,   9363284, nof,  0, 65,  0,    
  200,  1,         0,      6656,   9363284, non,  0, 72, 55,  C5
  201,  1,         0,      6656,   9363284, non,  0, 80, 70, G#5
  202,  1,         0,      6656,   9363284, non,  0, 64, 53,  E4
  203,  1,       129,      6785,   9615221, ctl,  0, 64,127,    
   22,  0,       341,      6997,  10029257,tempo,44,bpm,,    
  204,  1,       212,      6997,  10029257, nof,  0, 72,  0,    
  205,  1,         0,      6997,  10029257, non,  0, 71, 58,  B4
   23,  0,       342,      7339,  10484459,tempo,40,bpm,,    
  206,  1,       342,      7339,  10484459, nof,  0, 71,  0,    
  207,  1,         0,      7339,  10484459, nof,  0, 80,  0,    
  208,  1,         0,      7339,  10484459, non,  0, 70, 60, A#4
  209,  1,         0,      7339,  10484459, non,  0, 81, 74,  A5
  210,  1,        34,      7373,  10534235, ctl,  0, 64,  0,    
   24,  0,        85,      7424,  10608899,tempo,30,bpm,,    
  211,  1,       133,      7506,  10769045, ctl,  0, 64,127,    
  212,  1,         3,      7509,  10774904, non,  0, 36, 55,  C2
  213,  1,        86,      7595,  10942862, nof,  0, 42,  0,    
  214,  1,         0,      7595,  10942862, non,  0, 42, 55, F#2
   25,  0,       256,      7680,  11108867,tempo,48,bpm,,    
  215,  1,        85,      7680,  11108867, ctl,  0, 64,  0,    
  216,  1,         0,      7680,  11108867, ctl,  0, 64,127,    
  217,  1,         0,      7680,  11108867, nof,  0, 70,  0,    
  218,  1,         0,      7680,  11108867, nof,  0, 81,  0,    
  219,  1,         0,      7680,  11108867, nof,  0, 48,  0,    
  220,  1,         0,      7680,  11108867, nof,  0, 55,  0,    
  221,  1,         0,      7680,  11108867, nof,  0, 61,  0,    
  222,  1,         0,      7680,  11108867, nof,  0, 64,  0,    
  223,  1,         0,      7680,  11108867, non,  0, 73, 60, C#5
  224,  1,         0,      7680,  11108867, non,  0, 82, 77, A#5
  225,  1,         0,      7680,  11108867, non,  0, 69, 60,  A4
  226,  1,         0,      7680,  11108867, non,  0, 52, 55,  E3
  227,  1,         0,      7680,  11108867, non,  0, 58, 55, A#3
  228,  1,         0,      7680,  11108867, non,  0, 64, 67,  E4
  229,  1,       512,      8192,  11733507, nof,  0, 69,  0,    
  230,  1,         0,      8192,  11733507, non,  0, 69, 60,  A4
  231,  1,      1024,      9216,  12982787, nof,  0, 69,  0,    
  232,  1,         0,      9216,  12982787, non,  0, 69, 55,  A4
  233,  1,      1024,     10240,  14232067, nof,  0, 69,  0,    
  234,  1,         0,     10240,  14232067, non,  0, 69, 50,  A4
  235,  1,       512,     10752,  14856707, ctl,  0, 64,  0,    
  236,  1,         0,     10752,  14856707, ctl,  0, 64,127,    
  237,  1,         0,     10752,  14856707, non,  0, 48, 26,  C3
  238,  1,         0,     10752,  14856707, non,  0, 54, 26, F#3
  239,  1,       512,     11264,  15481347, nof,  0, 69,  0,    
  240,  1,         0,     11264,  15481347, non,  0, 69, 40,  A4
  241,  1,      1024,     12288,  16730627, nof,  0, 73,  0,    
  242,  1,         0,     12288,  16730627, nof,  0, 82,  0,    
  243,  1,         0,     12288,  16730627, nof,  0, 69,  0,    
  244,  1,         0,     12288,  16730627, non,  0, 69, 41,  A4
  245,  1,         0,     12288,  16730627, non,  0, 74, 45,  D5
  246,  1,         0,     12288,  16730627, non,  0, 81, 55,  A5
  247,  1,        54,     12342,  16796507, ctl,  0, 64,  0,    
  248,  1,       236,     12578,  17084427, ctl,  0, 64,127,    
   26,  0,      5120,     12800,  17355267,tempo,38,bpm,,    
  249,  1,       222,     12800,  17355267, nof,  0, 69,  0,    
  250,  1,         0,     12800,  17355267, nof,  0, 74,  0,    
  251,  1,         0,     12800,  17355267, nof,  0, 81,  0,    
  252,  1,         0,     12800,  17355267, non,  0, 69, 41,  A4
  253,  1,         0,     12800,  17355267, non,  0, 75, 50, D#5
  254,  1,         0,     12800,  17355267, non,  0, 80, 59, G#5
  255,  1,         0,     12800,  17355267, nof,  0, 48,  0,    
  256,  1,         0,     12800,  17355267, nof,  0, 54,  0,    
  257,  1,         0,     12800,  17355267, nof,  0, 36,  0,    
  258,  1,         0,     12800,  17355267, nof,  0, 42,  0,    
  259,  1,         0,     12800,  17355267, nof,  0, 52,  0,    
  260,  1,         0,     12800,  17355267, nof,  0, 58,  0,    
  261,  1,         0,     12800,  17355267, nof,  0, 64,  0,    
  262,  1,         0,     12800,  17355267, non,  0, 54, 33, F#3
  263,  1,         0,     12800,  17355267, non,  0, 60, 33,  C4
  264,  1,         0,     12800,  17355267, non,  0, 65, 47,  F4
  265,  1,        14,     12814,  17376841, ctl,  0, 64,  0,    
  266,  1,       280,     13094,  17808321, ctl,  0, 64,127,    
   27,  0,       341,     13141,  17880748,tempo,44,bpm,,    
  267,  1,        47,     13141,  17880748, nof,  0, 65,  0,    
  268,  1,         0,     13141,  17880748, non,  0, 64, 43,  E4
  269,  1,       171,     13312,  18108349, nof,  0, 75,  0,    
  270,  1,         0,     13312,  18108349, non,  0, 76, 50,  E5
  271,  1,       171,     13483,  18335950, nof,  0, 64,  0,    
  272,  1,         0,     13483,  18335950, non,  0, 63, 40, D#4
   28,  0,       683,     13824,  18789821,tempo,40,bpm,,    
  273,  1,       341,     13824,  18789821, ctl,  0, 64,127,    
  274,  1,         0,     13824,  18789821, ctl,  0, 64,  0,    
  275,  1,         0,     13824,  18789821, ctl,  0, 64,127,    
  276,  1,         0,     13824,  18789821, nof,  0, 76,  0,    
  277,  1,         0,     13824,  18789821, nof,  0, 54,  0,    
  278,  1,         0,     13824,  18789821, nof,  0, 60,  0,    
  279,  1,         0,     13824,  18789821, nof,  0, 63,  0,    
  280,  1,         0,     13824,  18789821, non,  0, 77, 52,  F5
  281,  1,         0,     13824,  18789821, non,  0, 54, 33, F#3
  282,  1,         0,     13824,  18789821, non,  0, 51, 33, D#3
  283,  1,         0,     13824,  18789821, non,  0, 62, 45,  D4
  284,  1,       214,     14038,  19103117, ctl,  0, 64,  0,    
  285,  1,         0,     14038,  19103117, ctl,  0, 64,  0,    
  286,  1,       294,     14332,  19533533, ctl,  0, 64,127,    
  287,  1,         0,     14332,  19533533, ctl,  0, 64,127,    
   29,  0,       512,     14336,  19539389,tempo,44,bpm,,    
  288,  1,         4,     14336,  19539389, nof,  0, 69,  0,    
  289,  1,         0,     14336,  19539389, non,  0, 69, 38,  A4
  290,  1,      1011,     15347,  20885030, ctl,  0, 64,  0,    
  291,  1,         0,     15347,  20885030, ctl,  0, 64,  0,    
  292,  1,        13,     15360,  20902333, nof,  0, 69,  0,    
  293,  1,         0,     15360,  20902333, non,  0, 69, 38,  A4
  294,  1,         0,     15360,  20902333, nof,  0, 51,  0,    
  295,  1,         0,     15360,  20902333, nof,  0, 62,  0,    
  296,  1,         0,     15360,  20902333, non,  0, 50, 22,  D3
  297,  1,         0,     15360,  20902333, non,  0, 61, 37, C#4
  298,  1,       334,     15694,  21346887, ctl,  0, 64,127,    
  299,  1,         0,     15694,  21346887, ctl,  0, 64,127,    
   30,  0,      2048,     16384,  22265277,tempo,38,bpm,,    
  300,  1,       690,     16384,  22265277, nof,  0, 69,  0,    
  301,  1,         0,     16384,  22265277, nof,  0, 77,  0,    
  302,  1,         0,     16384,  22265277, nof,  0, 80,  0,    
  303,  1,         0,     16384,  22265277, non,  0, 69, 31,  A4
  304,  1,         0,     16384,  22265277, non,  0, 77, 31,  F5
  305,  1,         0,     16384,  22265277, non,  0, 80, 52, G#5
  306,  1,         0,     16384,  22265277, nof,  0, 50,  0,    
  307,  1,         0,     16384,  22265277, nof,  0, 61,  0,    
  308,  1,         0,     16384,  22265277, non,  0, 44, 18, G#2
  309,  1,         0,     16384,  22265277, non,  0, 50, 18,  D3
  310,  1,         0,     16384,  22265277, non,  0, 60, 33,  C4
  311,  1,       111,     16495,  22436328, ctl,  0, 64,  0,    
  312,  1,         0,     16495,  22436328, ctl,  0, 64,  0,    
  313,  1,       145,     16640,  22659773, nof,  0, 54,  0,    
  314,  1,         0,     16640,  22659773, non,  0, 38, 25,  D2
  315,  1,         2,     16642,  22662855, ctl,  0, 64,127,    
  316,  1,         0,     16642,  22662855, ctl,  0, 64,127,    
  317,  1,        83,     16725,  22790758, non,  0, 44, 16, G#2
  318,  1,        86,     16811,  22923284, non,  0, 54, 16, F#3
  319,  1,        29,     16840,  22967973, ctl,  0, 64,127,    
  320,  1,         0,     16840,  22967973, ctl,  0, 64,127,    
   31,  0,       512,     16896,  23054269,tempo,44,bpm,,    
  321,  1,        56,     16896,  23054269, ctl,  0, 64,127,    
  322,  1,         0,     16896,  23054269, ctl,  0, 64,127,    
  323,  1,         0,     16896,  23054269, nof,  0, 77,  0,    
  324,  1,         0,     16896,  23054269, nof,  0, 80,  0,    
  325,  1,         0,     16896,  23054269, nof,  0, 50,  0,    
  326,  1,         0,     16896,  23054269, nof,  0, 60,  0,    
  327,  1,         0,     16896,  23054269, nof,  0, 44,  0,    
  328,  1,         0,     16896,  23054269, non,  0, 77, 27,  F5
  329,  1,         0,     16896,  23054269, non,  0, 80, 48, G#5
  330,  1,         0,     16896,  23054269, non,  0, 60, 28,  C4
  331,  1,       512,     17408,  23735741, nof,  0, 69,  0,    
  332,  1,         0,     17408,  23735741, non,  0, 69, 31,  A4
   32,  0,      1536,     18432,  25098685,tempo,40,bpm,,    
  333,  1,      1024,     18432,  25098685, nof,  0, 77,  0,    
  334,  1,         0,     18432,  25098685, nof,  0, 80,  0,    
  335,  1,         0,     18432,  25098685, nof,  0, 69,  0,    
  336,  1,         0,     18432,  25098685, non,  0, 72, 29,  C5
  337,  1,         0,     18432,  25098685, non,  0, 78, 29, F#5
  338,  1,         0,     18432,  25098685, non,  0, 83, 52,  B5
  339,  1,         0,     18432,  25098685, nof,  0, 38,  0,    
  340,  1,         0,     18432,  25098685, nof,  0, 44,  0,    
  341,  1,         0,     18432,  25098685, nof,  0, 54,  0,    
  342,  1,         0,     18432,  25098685, nof,  0, 60,  0,    
  343,  1,         0,     18432,  25098685, non,  0, 62, 24,  D4
  344,  1,         0,     18432,  25098685, non,  0, 68, 36, G#4
  345,  1,        86,     18518,  25224589, ctl,  0, 64,  0,    
  346,  1,         0,     18518,  25224589, ctl,  0, 64,  0,    
  347,  1,       168,     18686,  25470541, ctl,  0, 64,127,    
  348,  1,         0,     18686,  25470541, ctl,  0, 64,127,    
   33,  0,       512,     18944,  25848253,tempo,38,bpm,,    
  349,  1,       258,     18944,  25848253, nof,  0, 72,  0,    
  350,  1,         0,     18944,  25848253, nof,  0, 78,  0,    
  351,  1,         0,     18944,  25848253, nof,  0, 83,  0,    
  352,  1,         0,     18944,  25848253, non,  0, 73, 32, C#5
  353,  1,         0,     18944,  25848253, non,  0, 84, 55,  C6
  354,  1,         0,     18944,  25848253, non,  0, 79, 41,  G5
  355,  1,         0,     18944,  25848253, nof,  0, 62,  0,    
  356,  1,         0,     18944,  25848253, nof,  0, 68,  0,    
  357,  1,         0,     18944,  25848253, non,  0, 58, 20, A#3
  358,  1,         0,     18944,  25848253, non,  0, 64, 20,  E4
  359,  1,         0,     18944,  25848253, non,  0, 69, 32,  A4
  360,  1,        32,     18976,  25897565, ctl,  0, 64,  0,    
  361,  1,         0,     18976,  25897565, ctl,  0, 64,  0,    
  362,  1,       218,     19194,  26233503, ctl,  0, 64,127,    
  363,  1,         0,     19194,  26233503, ctl,  0, 64,127,    
  364,  1,        38,     19232,  26292061, ctl,  0, 64,127,    
  365,  1,         0,     19232,  26292061, ctl,  0, 64,127,    
  366,  1,        53,     19285,  26373734, nof,  0, 69,  0,    
  367,  1,         0,     19285,  26373734, non,  0, 68, 30, G#4
   34,  0,       512,     19456,  26637245,tempo,44,bpm,,    
  368,  1,       171,     19456,  26637245, nof,  0, 79,  0,    
  369,  1,         0,     19456,  26637245, non,  0, 80, 43, G#5
  370,  1,       171,     19627,  26864846, nof,  0, 68,  0,    
  371,  1,         0,     19627,  26864846, non,  0, 67, 27,  G4
  372,  1,       341,     19968,  27318717, ctl,  0, 64,127,    
  373,  1,         0,     19968,  27318717, ctl,  0, 64,  0,    
  374,  1,         0,     19968,  27318717, ctl,  0, 64,127,    
  375,  1,         0,     19968,  27318717, nof,  0, 80,  0,    
  376,  1,         0,     19968,  27318717, nof,  0, 58,  0,    
  377,  1,         0,     19968,  27318717, nof,  0, 64,  0,    
  378,  1,         0,     19968,  27318717, nof,  0, 67,  0,    
  379,  1,         0,     19968,  27318717, non,  0, 81, 46,  A5
  380,  1,         0,     19968,  27318717, non,  0, 58, 20, A#3
  381,  1,         0,     19968,  27318717, non,  0, 55, 20,  G3
  382,  1,         0,     19968,  27318717, non,  0, 66, 30, F#4
  383,  1,       113,     20081,  27469120, ctl,  0, 64,  0,    
  384,  1,         0,     20081,  27469120, ctl,  0, 64,  0,    
  385,  1,       294,     20375,  27860434, ctl,  0, 64,127,    
  386,  1,         0,     20375,  27860434, ctl,  0, 64,127,    
  387,  1,       105,     20480,  28000189, nof,  0, 73,  0,    
  388,  1,         0,     20480,  28000189, non,  0, 73, 27, C#5
   35,  0,      2048,     21504,  29363133,tempo,40,bpm,,    
  389,  1,      1024,     21504,  29363133, ctl,  0, 64,  0,    
  390,  1,         0,     21504,  29363133, ctl,  0, 64,  0,    
  391,  1,         0,     21504,  29363133, nof,  0, 73,  0,    
  392,  1,         0,     21504,  29363133, non,  0, 73, 27, C#5
  393,  1,         0,     21504,  29363133, nof,  0, 55,  0,    
  394,  1,         0,     21504,  29363133, nof,  0, 66,  0,    
  395,  1,         0,     21504,  29363133, non,  0, 54, 14, F#3
  396,  1,         0,     21504,  29363133, non,  0, 65, 26,  F4
  397,  1,       248,     21752,  29726205, ctl,  0, 64,127,    
  398,  1,         0,     21752,  29726205, ctl,  0, 64,127,    
   36,  0,       512,     22016,  30112701,tempo,44,bpm,,    
  399,  1,       610,     22362,  30573227, ctl,  0, 64,127,    
  400,  1,         0,     22362,  30573227, ctl,  0, 64,127,    
  401,  1,       166,     22528,  30794173, nof,  0, 73,  0,    
  402,  1,         0,     22528,  30794173, nof,  0, 81,  0,    
  403,  1,         0,     22528,  30794173, nof,  0, 84,  0,    
  404,  1,         0,     22528,  30794173, non,  0, 72, 39,  C5
  405,  1,         0,     22528,  30794173, non,  0, 79, 39,  G5
  406,  1,         0,     22528,  30794173, non,  0, 85, 55, C#6
  407,  1,         0,     22528,  30794173, nof,  0, 54,  0,    
  408,  1,         0,     22528,  30794173, nof,  0, 65,  0,    
