UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,name,,,,    
    1,  0,         0,         0,         0,copy,,,,    
    2,  0,         0,         0,         0,text,,,,    
    3,  0,         0,         0,         0,tsig,2,2,,    
    4,  0,         0,         0,         0,ksig,,,,    
    5,  0,         0,         0,         0,tempo,151,bpm,,    
    9,  1,         0,         0,         0,port,,,,    
   10,  1,         0,         0,         0,name,,,,    
   11,  1,         0,         0,         0, non,  0, 65, 40,  F4
   12,  1,         0,         0,         0, non,  0, 67, 40,  G4
   13,  1,         0,         0,         0, non,  0, 72, 40,  C5
  524,  2,         0,         0,         0,port,,,,    
  525,  2,         0,         0,         0,name,,,,    
  526,  2,         0,         0,         0, non,  0, 61, 40, C#4
  839,  3,         1,         1,      3289,copy,,,,    
  840,  3,         0,         1,      3289,eot,,,,    
   14,  1,        40,        40,    131560, nof,  0, 72,  0,    
   15,  1,         0,        40,    131560, nof,  0, 67,  0,    
   16,  1,         0,        40,    131560, nof,  0, 65,  0,    
   17,  1,         0,        40,    131560, non,  0, 71, 40,  B4
  527,  2,        40,        40,    131560, nof,  0, 61,  0,    
  528,  2,         0,        40,    131560, non,  0, 51, 40, D#3
   18,  1,        40,        80,    263120, nof,  0, 71,  0,    
  529,  2,        40,        80,    263120, nof,  0, 51,  0,    
   19,  1,        40,       120,    394680, non,  0, 63, 40, D#4
   20,  1,         0,       120,    394680, non,  0, 67, 40,  G4
   21,  1,         0,       120,    394680, non,  0, 73, 40, C#5
  530,  2,        40,       120,    394680, non,  0, 55, 40,  G3
   22,  1,        40,       160,    526240, nof,  0, 73,  0,    
   23,  1,         0,       160,    526240, nof,  0, 67,  0,    
   24,  1,         0,       160,    526240, nof,  0, 63,  0,    
   25,  1,         0,       160,    526240, non,  0, 72, 40,  C5
  531,  2,        40,       160,    526240, nof,  0, 55,  0,    
  532,  2,         0,       160,    526240, non,  0, 45, 40,  A2
   26,  1,        40,       200,    657800, nof,  0, 72,  0,    
  533,  2,        40,       200,    657800, nof,  0, 45,  0,    
   27,  1,        40,       240,    789360, non,  0, 67, 40,  G4
   28,  1,         0,       240,    789360, non,  0, 65, 40,  F4
   29,  1,         0,       240,    789360, non,  0, 72, 40,  C5
  534,  2,        40,       240,    789360, non,  0, 61, 40, C#4
   30,  1,        40,       280,    920920, nof,  0, 72,  0,    
   31,  1,         0,       280,    920920, nof,  0, 65,  0,    
   32,  1,         0,       280,    920920, nof,  0, 67,  0,    
   33,  1,         0,       280,    920920, non,  0, 71, 40,  B4
  535,  2,        40,       280,    920920, nof,  0, 61,  0,    
  536,  2,         0,       280,    920920, non,  0, 51, 40, D#3
   34,  1,        40,       320,   1052480, nof,  0, 71,  0,    
  537,  2,        40,       320,   1052480, nof,  0, 51,  0,    
   35,  1,        40,       360,   1184040, non,  0, 70, 40, A#4
   36,  1,         0,       360,   1184040, non,  0, 77, 40,  F5
  538,  2,        40,       360,   1184040, non,  0, 54, 40, F#3
  539,  2,         0,       360,   1184040, non,  0, 60, 40,  C4
   37,  1,        40,       400,   1315600, nof,  0, 77,  0,    
   38,  1,         0,       400,   1315600, nof,  0, 70,  0,    
   39,  1,         0,       400,   1315600, non,  0, 76, 40,  E5
  540,  2,        40,       400,   1315600, nof,  0, 60,  0,    
  541,  2,         0,       400,   1315600, nof,  0, 54,  0,    
  542,  2,         0,       400,   1315600, non,  0, 44, 40, G#2
   40,  1,        40,       440,   1447160, nof,  0, 76,  0,    
  543,  2,        40,       440,   1447160, nof,  0, 44,  0,    
   41,  1,        40,       480,   1578720, non,  0, 80, 40, G#5
   42,  1,         0,       480,   1578720, non,  0, 74, 40,  D5
   43,  1,         0,       480,   1578720, non,  0, 70, 40, A#4
  544,  2,        40,       480,   1578720, non,  0, 62, 40,  D4
   44,  1,        40,       520,   1710280, nof,  0, 70,  0,    
   45,  1,         0,       520,   1710280, nof,  0, 74,  0,    
   46,  1,         0,       520,   1710280, nof,  0, 80,  0,    
   47,  1,         0,       520,   1710280, non,  0, 79, 40,  G5
  545,  2,        40,       520,   1710280, nof,  0, 62,  0,    
  546,  2,         0,       520,   1710280, non,  0, 52, 40,  E3
   48,  1,        40,       560,   1841840, nof,  0, 79,  0,    
  547,  2,        40,       560,   1841840, nof,  0, 52,  0,    
   49,  1,        40,       600,   1973400, non,  0, 84, 50,  C6
   50,  1,         0,       600,   1973400, non,  0, 79, 50,  G5
   51,  1,         0,       600,   1973400, non,  0, 74, 50,  D5
  548,  2,        40,       600,   1973400, non,  0, 62, 50,  D4
  549,  2,         0,       600,   1973400, non,  0, 56, 50, G#3
   52,  1,        40,       640,   2104960, nof,  0, 74,  0,    
   53,  1,         0,       640,   2104960, nof,  0, 79,  0,    
   54,  1,         0,       640,   2104960, nof,  0, 84,  0,    
   55,  1,         0,       640,   2104960, non,  0, 83, 50,  B5
  550,  2,        40,       640,   2104960, nof,  0, 56,  0,    
  551,  2,         0,       640,   2104960, nof,  0, 62,  0,    
  552,  2,         0,       640,   2104960, non,  0, 46, 50, A#2
   56,  1,        40,       680,   2236520, nof,  0, 83,  0,    
  553,  2,        40,       680,   2236520, nof,  0, 46,  0,    
   57,  1,        40,       720,   2368080, non,  0, 83, 40,  B5
   58,  1,         0,       720,   2368080, non,  0, 79, 40,  G5
   59,  1,         0,       720,   2368080, non,  0, 75, 40, D#5
  554,  2,        40,       720,   2368080, non,  0, 55, 40,  G3
  555,  2,         0,       720,   2368080, non,  0, 63, 40, D#4
   60,  1,        40,       760,   2499640, nof,  0, 75,  0,    
   61,  1,         0,       760,   2499640, nof,  0, 79,  0,    
   62,  1,         0,       760,   2499640, nof,  0, 83,  0,    
   63,  1,         0,       760,   2499640, non,  0, 82, 40, A#5
  556,  2,        40,       760,   2499640, nof,  0, 63,  0,    
  557,  2,         0,       760,   2499640, nof,  0, 55,  0,    
  558,  2,         0,       760,   2499640, non,  0, 39, 40, D#2
  559,  2,         0,       760,   2499640, non,  0, 46, 40, A#2
   64,  1,        40,       800,   2631200, nof,  0, 82,  0,    
  560,  2,        40,       800,   2631200, nof,  0, 46,  0,    
  561,  2,         0,       800,   2631200, nof,  0, 39,  0,    
   65,  1,        40,       840,   2762760, non,  0, 73, 80, C#5
   66,  1,         0,       840,   2762760, non,  0, 63, 80, D#4
   67,  1,         0,       840,   2762760, non,  0, 67, 80,  G4
  562,  2,        40,       840,   2762760, non,  0, 45, 80,  A2
  563,  2,         0,       840,   2762760, non,  0, 55, 80,  G3
   68,  1,        60,       900,   2960100, nof,  0, 73,  0,    
   69,  1,         0,       900,   2960100, non,  0, 72, 60,  C5
   70,  1,        60,       960,   3157440, nof,  0, 72,  0,    
   71,  1,         0,       960,   3157440, nof,  0, 67,  0,    
   72,  1,         0,       960,   3157440, nof,  0, 63,  0,    
   73,  1,         0,       960,   3157440, non,  0, 65, 40,  F4
   74,  1,         0,       960,   3157440, non,  0, 67, 40,  G4
   75,  1,         0,       960,   3157440, non,  0, 72, 40,  C5
  564,  2,       120,       960,   3157440, nof,  0, 55,  0,    
  565,  2,         0,       960,   3157440, nof,  0, 45,  0,    
  566,  2,         0,       960,   3157440, non,  0, 61, 40, C#4
   76,  1,        40,      1000,   3289000, nof,  0, 72,  0,    
   77,  1,         0,      1000,   3289000, nof,  0, 67,  0,    
   78,  1,         0,      1000,   3289000, nof,  0, 65,  0,    
   79,  1,         0,      1000,   3289000, non,  0, 71, 40,  B4
  567,  2,        40,      1000,   3289000, nof,  0, 61,  0,    
  568,  2,         0,      1000,   3289000, non,  0, 51, 40, D#3
   80,  1,        40,      1040,   3420560, nof,  0, 71,  0,    
  569,  2,        40,      1040,   3420560, nof,  0, 51,  0,    
   81,  1,        40,      1080,   3552120, non,  0, 63, 40, D#4
   82,  1,         0,      1080,   3552120, non,  0, 67, 40,  G4
   83,  1,         0,      1080,   3552120, non,  0, 73, 40, C#5
  570,  2,        40,      1080,   3552120, non,  0, 55, 40,  G3
   84,  1,        40,      1120,   3683680, nof,  0, 73,  0,    
   85,  1,         0,      1120,   3683680, nof,  0, 67,  0,    
   86,  1,         0,      1120,   3683680, nof,  0, 63,  0,    
   87,  1,         0,      1120,   3683680, non,  0, 72, 40,  C5
  571,  2,        40,      1120,   3683680, nof,  0, 55,  0,    
  572,  2,         0,      1120,   3683680, non,  0, 45, 40,  A2
   88,  1,        40,      1160,   3815240, nof,  0, 72,  0,    
  573,  2,        40,      1160,   3815240, nof,  0, 45,  0,    
   89,  1,        40,      1200,   3946800, non,  0, 67, 40,  G4
   90,  1,         0,      1200,   3946800, non,  0, 65, 40,  F4
